impressions_7d,clicks_7d,conversions_7d,spend_7d,impressions_30d,clicks_30d,conversions_30d,spend_30d,budget_30d,util_30d,edits_7d,creates_7d,churn
165,35,4,162.2309309102895,693,149,18,679.7262814325729,761.1540002599584,0.8930207043521085,3,1,1
1534,26,2,152.92175791199642,9931,173,19,989.6656249214554,1127.9510448716455,0.877401221818163,1,3,0
565,26,2,73.19484904487676,2955,141,14,382.8030862516216,470.69452651702926,0.8132728652789468,3,1,1
190,25,2,93.85583342158887,1194,160,17,588.704593640544,766.2313537113441,0.7683118039859299,0,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
352,23,1,110.34470052703352,2228,146,10,697.3442859671043,888.5413269096257,0.7848191916885727,3,3,0
1010,33,3,103.70640148254805,4680,153,18,480.0813610533263,628.8396208364217,0.7634400650753661,4,0,0
1307,36,3,158.54821212901047,4932,139,13,597.8576009185629,823.8863786364265,0.7256554015470523,0,3,0
614,25,2,102.79165678474656,3560,146,13,595.1835310113382,697.7308371943993,0.8530274129843429,1,2,0
738,29,2,142.6378396243062,4356,174,16,841.122658723711,1239.0846956694068,0.6788257991269115,8,1,0
874,30,3,140.70705160504252,4517,157,16,726.7920955421994,953.2715730143323,0.7624187231808623,2,2,0
209,33,3,171.899684053487,917,145,17,750.9451006960334,909.0219504719721,0.8261022743247687,3,0,1
295,38,3,188.83677605165428,1179,153,14,754.371694103276,1111.977763591855,0.6784053771601892,4,1,0
332,23,2,148.28206532145836,2010,141,18,896.7232349602195,1210.7389992490623,0.7406412410241967,4,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,0
156,23,2,129.1121284540534,878,133,16,725.8703242887469,966.9055401181257,0.7507148259798658,0,0,1
778,40,3,251.9763524198612,3201,168,14,1035.7463968142797,1449.342567279395,0.7146318753050293,3,3,0
284,19,1,88.88412316452079,2137,145,11,668.6285311877107,776.823791675242,0.8607209747603054,1,2,1
432,21,1,79.79127711081658,2859,141,10,527.0752804864536,762.1161052695481,0.6915944655178696,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
1302,45,4,235.48187795606174,4686,165,15,847.4138884378385,1124.3496291345946,0.753692504964037,4,1,0
708,33,3,171.00214395102478,3300,155,14,796.599437224334,1093.659009984182,0.7283800800359662,1,1,1
569,44,4,193.24682185302777,1943,151,15,659.3671818489343,952.0832916838058,0.6925519937261069,1,2,0
1014,17,1,77.7410490455836,8405,147,14,644.3222660337741,805.3550267842833,0.8000474878843188,7,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,2,1
192,26,2,158.4106172288611,1045,144,11,861.7904349318159,1182.5503068356725,0.7287558338535618,3,1,0
1724,28,3,165.4483540903408,7837,130,16,751.8970427470656,954.6090939913609,0.787649151343482,3,1,0
2851,41,5,241.68510726909224,10866,159,20,921.0808952658306,1262.7432121572313,0.7294285064437485,5,1,1
1208,42,3,234.5756994631646,4505,157,14,874.3376373497822,1144.2221959169026,0.7641327361676872,1,0,0
1531,40,4,210.17080816155305,6544,175,20,898.0164777636774,1027.921513877999,0.8736235847188041,2,2,0
2015,34,3,164.1228901139588,8827,149,17,718.8684270361739,1019.6052456486652,0.7050458303388143,3,0,0
2199,47,5,295.16532135476876,7589,164,19,1018.4931113904148,1350.2684788192882,0.7542893338375292,4,0,0
232,27,3,128.36899591280599,1314,157,19,726.3258233330018,1030.176677693768,0.7050497638511971,4,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,0
1224,41,3,174.16664593737474,4307,146,14,612.61410229868,805.7985870603787,0.7602571065972552,2,1,0
5,5,2,25.8238521154951,30,30,13,130.2210288944865,183.1763723851561,0.7109051631434049,3,0,1
596,38,3,182.68394678708418,2428,156,13,743.1598874142727,1111.2642006284157,0.668751757677444,1,3,0
1506,26,2,111.87289264812098,8591,152,14,637.8013667374711,927.2104200581842,0.6878712242011342,4,0,0
122,19,1,113.07445369857612,933,148,14,858.0820701707885,1240.5644441236843,0.691686815816267,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
1153,22,1,116.48817906251134,8284,164,12,836.273658234496,1200.2158034241065,0.6967694108415198,3,0,0
100,28,2,146.46358171292079,527,149,15,764.743706429485,893.001793719363,0.8563742109008744,2,2,0
1784,42,3,136.6056832914667,6499,156,13,497.5152657821298,586.6924273128592,0.8480001490062273,0,0,0
209,18,2,86.56123183410502,1787,162,20,738.5541410751754,844.941426020075,0.8740891597113242,3,1,0
880,17,2,90.88140012144422,8298,163,20,856.6790247018473,1236.221910979862,0.6929815893837546,1,0,0
968,37,3,203.02873352461333,4376,169,17,917.4550308666975,1048.9289869066488,0.8746588590065801,4,2,0
748,26,2,129.13067994645922,4503,162,13,776.9022322067732,897.5131021903621,0.8656165913464209,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
698,16,1,83.52753023254856,5950,142,13,711.938713514658,1033.787324379669,0.6886703838643617,2,0,0
915,12,1,67.70064907452289,9090,128,11,672.2116952302789,851.8890076482578,0.7890836590156273,0,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,0
804,26,2,121.20722406166415,4342,145,13,654.4108284848469,789.4680504894059,0.8289262980042897,4,0,0
1168,39,3,170.85168791428694,3970,134,13,580.3678701082852,669.4961409297126,0.866872614534182,2,1,1
1503,37,3,174.64444457104423,5666,141,14,658.1601220239875,831.8940290094486,0.7911586080352936,1,0,0
1334,17,1,114.85715900580749,10974,147,15,944.6564359377254,1262.1888312650542,0.7484271865968933,1,0,1
592,27,2,153.99346746432053,2936,137,11,763.4633687481856,926.5461084988513,0.8239885330532714,2,0,1
476,42,4,162.76003530718788,1935,171,18,661.583653576128,951.6218305503143,0.6952169783595025,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,1
1322,37,2,201.87145143192154,5245,149,11,800.542316417184,919.0731655791742,0.8710321946052082,1,1,0
319,26,2,107.38972912909209,1667,137,15,560.8084340122105,620.8967054315613,0.903223401100855,2,1,1
1161,18,2,79.74580280949255,8592,138,16,589.9030743675635,835.2511120989956,0.7062583525152457,2,0,0
72,27,2,175.0913947545991,374,143,15,907.3292322629032,1067.2534252843348,0.8501534975361406,2,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,0
896,17,1,111.34655479592402,7858,156,12,975.8304175668263,1431.1926850885916,0.6818302159687337,1,2,0
504,18,1,80.02498042637487,4466,166,15,708.2452928659519,965.7184481831819,0.7333869350827693,0,0,0
1255,43,2,179.46348360030467,4284,149,10,612.3955790729859,683.5837659122436,0.8958603314046568,0,1,0
986,19,1,90.52386052261618,7571,147,12,694.4085832872687,767.9641849249795,0.9042200104098653,3,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,3,1
44,25,2,122.98890109036267,243,141,13,676.0030804286725,874.6202302250006,0.7729104096469016,0,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,1
567,31,3,201.70698599274104,2932,163,16,1042.7017833659497,1278.2773759636289,0.8157085488428593,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,5,3,1
669,27,3,151.6689666816853,3511,145,16,795.9397674347916,980.388006346008,0.8118619998232424,1,1,1
304,43,4,131.7334191463014,1073,153,16,464.1945928159085,512.2797163012003,0.9061350235912529,6,1,1
232,25,2,139.24807345342418,1482,163,16,887.2702850826871,1315.007090360858,0.6747266167509459,1,2,0
2284,33,3,227.9703482381333,9834,146,16,981.5036384628642,1134.2249887136752,0.8653518025343346,1,2,0
77,18,1,37.51891409805245,636,154,16,306.3795324877184,372.2726567300229,0.8229976791175101,3,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,6,0,0
635,33,2,160.99304956747324,2559,134,9,648.6459509826338,840.7870788902172,0.771474689928398,0,0,0
582,18,2,78.81323888467415,4021,131,15,543.6768546039942,800.7643966005389,0.6789473369595967,6,1,0
399,37,3,214.94466673742468,1832,170,17,986.1918592650321,1124.536136369296,0.8769765838286661,2,3,0
635,19,1,128.02361248433323,4865,146,12,979.6170614886703,1250.3438271196003,0.7834781443640191,3,1,0
752,21,2,125.30668781781642,6243,180,21,1039.5415311907957,1152.800516883293,0.9017531792935833,2,1,0
872,30,2,140.19590032512812,4264,148,14,685.0635912132941,964.8166719357179,0.7100453496920266,3,2,0
1498,39,3,161.10660360490192,6375,169,14,685.5535996750216,929.947916010311,0.7371956943741571,3,0,0
648,17,1,92.14191863130527,5286,146,12,751.1156345332734,1036.4500402955925,0.7247002801206485,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,3,1
490,18,1,85.70749344905677,3378,128,12,590.4572126420828,863.8713213997969,0.6835013479615456,1,0,0
384,18,1,85.8434799282692,3098,147,16,692.3137002273329,874.9629639577824,0.7912491485305171,0,2,1
138,21,1,170.391842136972,985,155,14,1212.4100387249516,1582.9648047696546,0.7659109255441567,1,1,1
130,18,1,113.14872206086116,976,139,12,844.9326204884019,1164.4159003654283,0.7256278621953177,0,1,1
947,18,2,112.61447835837994,8019,155,17,953.2699451510131,1247.0918651800525,0.7643943255241922,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
842,26,2,111.96978273584796,4231,131,12,562.3582830125567,689.9180266567992,0.8151088408830673,3,1,0
1042,25,2,128.9560641050927,5869,143,13,725.6794744419561,825.038902339299,0.8795700086194467,2,1,0
1993,47,6,189.10808603121265,6871,163,21,651.8145780647206,829.7905495327112,0.785516993935137,0,1,0
310,25,2,169.02064131559558,1785,147,14,970.2584029367263,1303.7923628304827,0.7441816891995999,3,0,0
276,19,2,123.98960074427768,2076,145,15,929.4952844556436,1066.5150226071905,0.8715257307706834,0,0,1
408,21,2,94.7280330536616,2636,137,13,611.9042887783847,827.4393032866184,0.7395156192700529,1,1,0
900,23,1,160.41884213990124,6092,160,10,1085.4269770571975,1581.6296777828065,0.6862712506626669,5,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,1
615,25,3,189.82249082845016,3891,158,20,1199.1235753474696,1425.5349809555687,0.8411744302084188,3,0,0
1522,30,2,156.81947460936559,7490,150,14,771.7029195787554,1124.5283662039626,0.6862458456106094,1,2,0
90,35,2,195.60616557584927,385,150,10,836.4289125492634,1151.5780042863619,0.7263328315024584,1,3,1
969,41,4,268.1265157260856,3794,164,16,1049.5841643518074,1198.791894593431,0.8755349190175938,1,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,2,1
669,22,2,121.31562726640867,4747,156,17,859.6742023171994,1177.4415981326442,0.7301204609048925,2,0,0
437,17,1,86.18602501712097,3548,144,12,699.6757940000876,930.3973709138158,0.7520182406715976,2,3,0
473,28,2,158.65055488740535,2272,138,11,760.9503125990504,1025.3197933895667,0.7421590000554393,2,0,0
73,20,2,85.9690755068602,529,147,17,615.0209267342111,816.0440195200371,0.7536614594589404,5,1,1
425,16,1,86.79331443570321,3636,144,14,741.9072555164327,1052.9339879748952,0.7046094664902409,3,0,0
678,29,3,116.68636013040303,3304,146,16,568.0411002552928,697.6524827169865,0.8142178438799127,3,3,0
1149,21,1,70.26487620650124,6951,132,7,424.9236235094002,587.8339410560901,0.7228633697911205,3,2,0
1297,38,4,192.86029312510271,5165,152,16,767.6648681491954,1148.759102783216,0.6682557433401793,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,1
2876,44,4,266.38270178093853,9725,152,15,900.722305522601,1275.8014807410855,0.7060050635772823,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
128,17,1,116.64526302395743,1153,155,11,1045.783403217202,1268.2839047901837,0.8245656980013552,5,3,0
429,34,4,151.9886080168795,2130,170,20,753.2595635560825,1110.2645814524285,0.6784505028258054,2,0,1
746,28,2,87.11963376644213,3512,133,11,409.9282559808629,455.17522763496333,0.9005943889143565,2,2,0
513,34,3,98.35266527485847,2149,146,14,411.4132110466595,488.3365249987428,0.8424788849200225,3,1,1
871,28,2,110.50146799075567,4368,145,11,553.727313613621,716.0635972501256,0.7732934836236349,2,0,1
1342,26,2,153.3046394661801,6824,134,15,779.4277155971387,982.6559566780676,0.7931847461974838,3,1,0
484,21,1,95.47582712497598,2791,126,11,550.0148618831093,743.4384292019278,0.7398257075216622,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,3,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,5,2,1
114,25,2,98.2072702470354,700,154,17,600.5850677630178,749.3710240384058,0.8014522159215985,2,0,1
1190,18,2,103.09589942508767,10561,167,19,914.9094552099136,1198.296428301543,0.7635084555052041,4,0,0
505,19,1,108.6643265788516,3789,147,10,814.2275716803912,1078.6902852842568,0.7548297994227562,6,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
929,29,4,186.4268513378639,4279,135,19,857.8184749080863,1131.8622809765764,0.7578823760855042,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,2,1
1463,43,4,201.79140762751447,5591,167,18,770.9132521875275,1083.7661867722718,0.7113280166855003,1,2,1
646,39,4,284.1924417160111,2444,151,17,1073.8535959811138,1218.945215469232,0.8809695319799379,4,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
54,20,1,124.37622426749296,406,155,13,918.4200352012523,1281.8868695495241,0.7164595074790024,2,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,1
421,33,3,146.6795472427544,1960,157,18,682.875582084903,885.9565257663785,0.7707777551434541,1,0,1
831,22,2,141.88766384039187,4798,131,12,818.7265637140321,1007.7544128957018,0.8124266718530031,3,2,0
185,29,2,131.35427936756503,877,138,12,620.7386121303215,808.6945988132203,0.7675810040542759,3,1,1
1895,29,2,131.67840707104654,9493,148,14,659.395738377932,816.7696550834395,0.8073215431963735,1,1,0
273,33,3,158.42025356049058,1242,152,14,718.6560042091633,1076.320021181562,0.6676973298519873,2,4,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
513,16,1,96.17001373827726,4817,155,14,902.4342470618603,1219.0270193119754,0.7402906028868814,3,1,0
1353,34,4,182.7369344447431,5540,142,18,747.943913030598,1088.5116652632535,0.6871253077932884,4,1,0
209,20,1,92.50459375754367,1513,148,12,667.2987866366673,904.306964377401,0.7379118075200167,1,0,1
314,27,2,154.30048096048884,1365,118,10,669.591593912269,888.1090578537617,0.7539519927095775,5,0,0
876,33,2,156.2582157077407,4188,158,14,746.5211748929573,991.151028921566,0.7531860968809353,4,3,0
3461,43,3,204.9160490811581,11681,148,12,691.4455851860278,897.9013704191472,0.7700685264164991,2,1,0
2161,37,2,191.47399679075943,8092,142,10,716.9131116560192,1020.1914142149351,0.7027241179124245,1,4,0
743,23,1,129.71073067378595,4070,130,8,710.2498462366082,795.6013084213866,0.8927208121940738,2,1,0
1751,33,3,178.11193241777326,7846,148,17,797.6974521078581,1159.894546254519,0.6877327380180794,1,0,0
984,18,1,83.57674795084588,7978,146,16,676.9656193910868,903.4230517393023,0.7493340114443265,0,1,0
1686,24,2,146.1548969990343,9511,141,16,824.4426802489558,1186.826873763313,0.6946612841978611,1,1,0
983,32,3,155.62877322279127,3985,132,16,630.6439720574854,696.3310073483906,0.9056669391457381,5,0,0
600,35,2,152.1943939538013,2673,156,12,677.8224197770398,981.2916759900827,0.6907451029716981,3,2,0
613,27,2,98.75053190512861,3118,142,13,501.5409258750361,575.7975715019357,0.8710368898687688,2,2,1
1346,18,1,109.29044818271191,9949,135,13,807.7290949348679,1121.5225114499797,0.7202076522660089,0,1,0
1094,35,4,180.2797695436904,4200,138,18,691.709830514773,876.1265903983414,0.7895090025749348,1,2,0
1833,22,1,119.25462562857092,11860,148,10,771.2091090595562,1058.4307127429886,0.7286344772261192,3,4,0
375,38,4,234.71067469173462,1421,147,16,888.7330286078287,1200.924518711156,0.7400407059401416,4,0,0
1017,39,3,177.96841019847946,4578,177,16,800.4990970071866,932.869522060473,0.8581040307106255,3,2,0
298,23,1,85.432744468387,1713,135,10,489.4561014559926,639.1550503624284,0.7657861753238905,4,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,1
675,21,2,114.29694133449162,4612,147,17,780.2703481558034,1033.215283166727,0.7551866110268265,4,0,0
1911,44,4,211.88368394543255,6880,161,16,762.68130034818,1064.0949518149855,0.7167417710678019,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,3,1
1002,29,2,179.7840255816619,5188,152,11,930.248608960767,1253.0941825035552,0.7423612861263346,2,1,0
743,29,2,171.39661148419194,3241,129,11,747.0588208969851,910.0284476329556,0.8209180963959256,2,3,0
726,33,3,183.48629027120404,3761,174,18,949.4781153198799,1406.3693071472414,0.6751271593418479,5,0,0
495,33,3,56.36538300632173,2163,148,14,246.28657067857375,322.1736671898109,0.7644528270321742,2,2,1
633,23,2,145.10603437103765,3925,143,14,898.5960960076484,1054.0603633645062,0.8525091420185615,0,2,0
536,39,4,155.30332113257265,2003,146,17,580.1406198471607,663.1686214368707,0.8748010703374123,4,0,0
206,34,4,156.58217643001822,859,145,18,651.3846631344089,857.6556186344968,0.7594944275786369,3,0,0
277,21,2,104.21555008732835,1671,130,14,627.8229535772911,784.839556428888,0.7999379598474357,6,0,1
2348,35,3,192.83854099022759,8824,134,13,724.5940166433647,852.8618082937079,0.8496030770718128,4,0,1
624,28,2,162.58697694768915,3164,146,13,823.3564941601122,915.8034629585059,0.8990537025272394,3,1,0
307,21,2,124.83193281564809,2282,157,19,925.1759670281295,1227.376474517847,0.7537833633250698,0,2,0
388,17,1,104.15662254873868,3359,155,12,901.45729406217,1207.4490433568058,0.746579989459469,0,0,0
515,35,3,184.00209664994424,2150,146,15,766.9273718151164,887.1220274928884,0.864511699684139,1,2,0
1705,47,5,255.8112488767935,6248,173,19,936.9546200169632,1256.171580327573,0.7458810839938224,4,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,1,1
485,34,3,146.32784139295993,2102,149,13,633.0970057839658,944.1501149448031,0.6705469773956209,3,2,1
946,17,1,104.36115115419396,7378,138,11,813.5735108671269,1184.0735890639698,0.6870970844897153,1,0,0
649,16,0,95.01113621362953,5465,137,8,799.6976996818292,1137.836023472739,0.7028233270740605,5,1,0
1321,25,2,147.03811391741198,7818,152,15,870.017511299552,1029.8817361269087,0.8447741918129742,3,0,0
397,41,5,184.7579936144211,1467,152,22,681.8086522282077,792.6540618264781,0.8601591602989402,3,1,0
1087,44,3,264.37117017350243,3720,153,13,904.3052961873855,1155.6842151151338,0.7824847690744785,3,0,0
386,20,2,79.68528663922676,2608,140,17,537.4257766527498,724.3717843944555,0.7419198100075299,1,1,1
1945,39,4,237.7764946424301,7709,155,16,941.9907705286523,1356.7234351900584,0.6943130383803625,0,0,1
245,31,3,150.6404668600492,1143,148,16,701.3911214156083,836.6099605771354,0.8383729031049948,1,1,0
591,13,1,91.7110294743249,5558,129,15,862.2579824179415,1113.916873049201,0.7740774947215079,3,0,0
1512,34,2,121.17002020687246,7253,167,13,580.919170625064,789.4562670423151,0.7358471835323673,1,0,0
223,43,3,295.00892701724274,856,167,15,1129.4884756683932,1443.7555726453465,0.7823266604601692,2,1,0
242,23,2,108.00219646470616,1562,150,15,695.7803506254808,891.7670000440692,0.7802266181537294,0,2,0
1780,39,3,184.65699739368685,6370,143,12,660.7344663903206,786.3059799362821,0.8403019730866892,0,1,0
592,21,2,112.44777178992611,4026,147,14,763.6413063908827,1141.3884459864128,0.6690459405613899,0,0,0
337,18,1,79.37658875705415,2924,160,15,688.4673739518885,888.1771401259166,0.7751464689288048,2,0,1
395,22,1,109.9163763056762,2993,169,15,832.7763987799102,1093.5170061674169,0.7615577938734065,3,1,0
474,44,5,189.20035624166627,1774,166,20,707.5540399650381,840.1674477702985,0.8421583600302534,3,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
895,37,3,204.9463408706015,3454,144,12,790.1115768432824,949.8255914635215,0.831849114136684,1,0,0
16,16,2,68.46834678460519,81,81,12,331.9731948804152,392.0395990932152,0.8467848545102761,3,1,0
1310,33,3,142.74403004847306,6684,172,17,727.8705915790571,880.9346978991001,0.826248067325446,2,0,0
310,36,3,131.78442156583608,1189,139,13,504.1820162852492,555.1577639728266,0.9081779072622813,6,1,0
1229,29,3,133.6964710542764,6658,161,19,723.8671605262244,961.3403431850583,0.7529769926516855,0,1,1
1180,38,2,244.893790359331,4532,149,11,940.4287024288643,1180.2315001961415,0.7968171517813034,2,1,0
232,18,2,77.3509052872647,1935,155,18,643.8802857840399,939.7285713662703,0.685176874901125,2,1,0
125,35,3,150.3559298491273,553,155,15,661.5968438959776,738.5302233199633,0.8958290710458103,1,0,0
1140,41,3,213.6181010508355,4742,171,14,888.1606528483426,992.325241097692,0.8950297907023664,4,1,0
664,40,3,187.82449301475336,2373,145,14,671.2345170990686,976.2105218506416,0.687591971275399,1,2,1
572,19,1,143.45338895244058,3954,137,13,990.257157368902,1139.448178459901,0.869067304760934,0,1,0
171,38,1,185.88882111976017,776,174,6,841.7201341463312,926.6204288141743,0.908376405238019,4,1,0
392,31,2,168.2945108629013,2102,169,16,901.6519005107358,1056.3453006596326,0.8535579227244171,0,0,0
698,22,2,134.32295962440242,3955,128,13,760.8024044543132,1087.6064348944965,0.6995199550544356,1,0,0
